"PlaylistTrackId","PlaylistId","TrackId","Position","Score","Reason"
"c482e8c9-37fa-4029-ac5e-0405656b7593","97033077-79b4-4bc2-9cb7-7ed24186b48e","57","4","0,488960","Matches Gym Motivation Mix through hiphop, energetic."
"5c9a899e-5470-4dd0-b330-8f5a62364d96","97033077-79b4-4bc2-9cb7-7ed24186b48e","193","5","0,487771","Matches Gym Motivation Mix through rock, poprock."
"c27dc929-1a93-406f-a912-eabf8fab3eba","97033077-79b4-4bc2-9cb7-7ed24186b48e","39","6","0,486692","Matches Gym Motivation Mix through hiphop, energetic."
"2104702c-e503-4cd0-9a8c-defddcb105d6","97033077-79b4-4bc2-9cb7-7ed24186b48e","140","7","0,484176","Matches Gym Motivation Mix through hiphop."
"dddc4fac-46c6-462b-9ed1-6af99061f8ec","97033077-79b4-4bc2-9cb7-7ed24186b48e","192","8","0,481012","Matches Gym Motivation Mix through rock, poprock."
"98f89e7a-da13-407a-a70b-0a47552571af","97033077-79b4-4bc2-9cb7-7ed24186b48e","133","9","0,478188","Matches Gym Motivation Mix through hiphop."
"c838b0a2-18dc-460b-bcc9-d2cd59313e27","97033077-79b4-4bc2-9cb7-7ed24186b48e","139","10","0,474406","Matches Gym Motivation Mix through hiphop."
"6136e5b5-d3db-451b-bc11-28f2f33b5ce4","97033077-79b4-4bc2-9cb7-7ed24186b48e","119","11","0,470411","Matches Gym Motivation Mix through hiphop, energetic."
"1bd8d41f-e802-432f-8222-5fbe1906c9f9","97033077-79b4-4bc2-9cb7-7ed24186b48e","176","12","0,467530","Matches Gym Motivation Mix through hiphop, energetic."
"3fe84ed3-2e44-4d1e-9b14-be560b5b6948","97033077-79b4-4bc2-9cb7-7ed24186b48e","201","13","0,457059","Matches Gym Motivation Mix through rock, poprock."
"4ba2b68d-c88b-4c21-b8c6-978ecd7a6362","97033077-79b4-4bc2-9cb7-7ed24186b48e","72","14","0,441488","Fits your recent listening profile."
"de3c45f9-347c-413c-a32e-6ccccd646d41","97033077-79b4-4bc2-9cb7-7ed24186b48e","20","15","0,440036","Matches Gym Motivation Mix through hiphop, energetic, rock."
"be4a6171-26f6-40c7-81de-79eda67213ae","97033077-79b4-4bc2-9cb7-7ed24186b48e","180","16","0,435421","Matches Gym Motivation Mix through rock, poprock."
"56e85813-434f-4eb2-8cd9-52ca3c9e865f","97033077-79b4-4bc2-9cb7-7ed24186b48e","59","17","0,411021","Fits your recent listening profile."
"59bc82e9-fb42-4f1f-bdad-5a32931ef9cf","97033077-79b4-4bc2-9cb7-7ed24186b48e","55","18","0,409153","Matches Gym Motivation Mix through rock, poprock."
"ebe4dbcc-f9a3-4e6f-a3c2-b2c7bd319a5c","97033077-79b4-4bc2-9cb7-7ed24186b48e","65","19","0,405356","Fits your recent listening profile."
"ac4d7152-d2d7-46e9-9257-7048cd58cd0f","97033077-79b4-4bc2-9cb7-7ed24186b48e","64","20","0,374786","Matches Gym Motivation Mix through hiphop, dance, energetic."
"2c1da7e6-a08d-4e76-ad33-cf91961bdf31","97033077-79b4-4bc2-9cb7-7ed24186b48e","173","21","0,369907","Matches Gym Motivation Mix through dance, energetic, sport."
"afed7bd0-a62f-4db0-b0b6-bd1f1fd708f9","97033077-79b4-4bc2-9cb7-7ed24186b48e","170","22","0,336674","Fits your recent listening profile."
"69a38756-d350-41a3-853c-0ab7ec49c06a","97033077-79b4-4bc2-9cb7-7ed24186b48e","29","23","0,246592","Fits your recent listening profile."
"0f408daf-b86a-41f5-bdb8-57e8365ae914","97033077-79b4-4bc2-9cb7-7ed24186b48e","25","24","0,245706","Fits your recent listening profile."
"193ca480-d7d6-4115-a62c-aa21c8ba39d2","97033077-79b4-4bc2-9cb7-7ed24186b48e","49","25","0,042681","Catalog fallback for this recommendation intent."
"ea61f917-5c2c-4e10-a5a7-e8210ed704a7","cf080eb3-c036-422e-88eb-9e9d1d329e1c","74","1","0,540332","Matches Late Night Drive Mix through pop, hiphop, electronic."
"ce5bfea9-6ed8-485a-92db-1dda31d96d32","cf080eb3-c036-422e-88eb-9e9d1d329e1c","196","2","0,526531","Matches Late Night Drive Mix through pop, popfolk, poprock."
"ec514830-7bc9-4c5a-8a10-0029a55840fd","cf080eb3-c036-422e-88eb-9e9d1d329e1c","163","3","0,507338","Matches Late Night Drive Mix through pop, electronic, synthesizer."
"759bbf09-83c7-4b04-93a1-0e30aabea0b8","cf080eb3-c036-422e-88eb-9e9d1d329e1c","145","4","0,502632","Matches Late Night Drive Mix through pop, electronic, synthesizer."
"c2a3c635-d03e-44db-a889-e68180e04023","cf080eb3-c036-422e-88eb-9e9d1d329e1c","184","5","0,499780","Matches Late Night Drive Mix through pop, poprock, synthesizer."
"e9a2ea71-8a6d-4e7d-9c3f-1d29a5aec8a7","cf080eb3-c036-422e-88eb-9e9d1d329e1c","86","6","0,496304","Matches Late Night Drive Mix through hiphop, pop, electronic."
"915c1167-b2b1-49ec-b60d-7452ed957bc6","cf080eb3-c036-422e-88eb-9e9d1d329e1c","191","7","0,491990","Matches Late Night Drive Mix through pop, poprock, ballad."
"52751991-04aa-4fb0-b616-555972c65fbd","cf080eb3-c036-422e-88eb-9e9d1d329e1c","185","8","0,488030","Matches Late Night Drive Mix through pop, poprock, synthesizer."
"158e7637-92ca-4438-bbee-be98c29859bb","cf080eb3-c036-422e-88eb-9e9d1d329e1c","40","9","0,484566","Matches Late Night Drive Mix through hiphop, pop."
"7769f399-090d-4eb5-9753-e8a70ec9d3a3","cf080eb3-c036-422e-88eb-9e9d1d329e1c","71","10","0,479757","Matches Late Night Drive Mix through pop, hiphop."
"788d0edd-7494-4f24-a864-0e4ce5e5a108","cf080eb3-c036-422e-88eb-9e9d1d329e1c","67","11","0,478741","Matches Late Night Drive Mix through pop, popfolk, folk."
"0978b7f4-3f4b-4d0c-a53e-c0303c038882","cf080eb3-c036-422e-88eb-9e9d1d329e1c","55","12","0,477978","Matches Late Night Drive Mix through pop, poprock, ballad."
"d3183e04-12cd-4aac-902d-2c88da0f87a3","cf080eb3-c036-422e-88eb-9e9d1d329e1c","59","13","0,467308","Matches Late Night Drive Mix through pop, poprock, synthesizer."
"d95d6b9e-d042-4f1b-bece-08dcf741b917","cf080eb3-c036-422e-88eb-9e9d1d329e1c","35","14","0,466184","Matches Late Night Drive Mix through hiphop, pop, electronic."
"b2adc225-3f44-4627-8b05-9429ac2f164e","cf080eb3-c036-422e-88eb-9e9d1d329e1c","37","15","0,460746","Matches Late Night Drive Mix through hiphop, pop, electronic."
"d819bc22-9c76-45f3-984d-cf9eaffaffb1","cf080eb3-c036-422e-88eb-9e9d1d329e1c","57","16","0,447197","Matches Late Night Drive Mix through hiphop, electronic, pop."
"6f51fbf7-531f-460d-9dc6-b2ab7df16b6a","cf080eb3-c036-422e-88eb-9e9d1d329e1c","24","17","0,434063","Matches Late Night Drive Mix through hiphop, electronic, pop."
"f8dba358-e34e-4a32-bb21-ba91b49bc297","cf080eb3-c036-422e-88eb-9e9d1d329e1c","68","18","0,432886","Matches Late Night Drive Mix through pop, electronic, synthesizer."
"58f08acf-790c-433b-8923-3fa205a12a6c","cf080eb3-c036-422e-88eb-9e9d1d329e1c","174","19","0,423144","Matches Late Night Drive Mix through pop, electronic, hiphop."
"dd626164-2d93-48b9-85c4-081c51ec03b5","cf080eb3-c036-422e-88eb-9e9d1d329e1c","172","20","0,378917","Matches Late Night Drive Mix through hiphop, pop, electronic."
"f38d5d11-f0aa-4e6d-8c45-7dd314473a48","cf080eb3-c036-422e-88eb-9e9d1d329e1c","28","21","0,333062","Matches Late Night Drive Mix through electronic, synthesizer."
"d8ac1b90-bb64-4ac9-b9ba-7c95b7cf65f6","cf080eb3-c036-422e-88eb-9e9d1d329e1c","27","22","0,332840","Matches Late Night Drive Mix through electronic, synthesizer."
"5968ca87-f704-4ac3-bf4a-9ac99299a743","cf080eb3-c036-422e-88eb-9e9d1d329e1c","177","23","0,070984","Popularity and freshness fallback while your taste profile grows."
"247d5a80-0d2b-4b7f-89cb-21713f770aae","cf080eb3-c036-422e-88eb-9e9d1d329e1c","49","24","0,042609","Catalog fallback for this recommendation intent."
"257b7f68-3f9c-4a5c-af64-ccfa4b00386a","cf080eb3-c036-422e-88eb-9e9d1d329e1c","32","25","0,022967","Catalog fallback for this recommendation intent."
"a3734fbd-0f15-49a4-a0a8-9c0128252043","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","200","1","0,269548","Matches Gym Motivation Mix through rock, poprock."
"de29d951-c5f7-4bf1-8dcf-17bdf6681db9","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","193","2","0,269059","Matches Gym Motivation Mix through rock, poprock."
"2ce61790-f976-410f-a3f9-73ea0d9e6520","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","192","3","0,256957","Matches Gym Motivation Mix through rock, poprock."
"6ade3389-730e-463d-bf71-5efa135ace79","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","53","4","0,239898","Matches Gym Motivation Mix through rock, poprock."
"d0fe74b0-5aa0-4880-8bf8-8751543e3385","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","55","5","0,233366","Matches Gym Motivation Mix through rock, poprock."
"4a9acf75-0388-4e38-8149-7db8b0490d98","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","48","6","0,223354","Matches Gym Motivation Mix through hiphop."
"fbfa3c6f-4054-4039-a308-f9ff298fffa7","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","46","7","0,207593","Matches Gym Motivation Mix through hiphop, energetic."
"1525baef-3e82-4ebb-8fa1-63a3c46b53af","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","184","8","0,204187","Matches Gym Motivation Mix through rock, poprock, postrock."
"d7318b2a-9b1f-4767-a224-9c9a0d2fe2d7","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","86","9","0,202222","Matches Gym Motivation Mix through hiphop."
"acbe48e7-882d-4f96-acb0-542dbcb7d398","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","40","10","0,197753","Matches Gym Motivation Mix through hiphop, energetic."
"9d2161f7-58dc-41ce-9eea-166b30105fc6","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","38","11","0,188504","Matches Gym Motivation Mix through hiphop, energetic."
"27d34d94-9463-4a7b-b429-8b3a9d416efc","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","179","12","0,163597","Matches Gym Motivation Mix through hiphop, dance."
"7ec69c3c-deb0-469f-a576-f3e81d05ea60","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","58","13","0,160349","Matches Gym Motivation Mix through hiphop, energetic."
"9f7b1f75-8ac4-4603-94ec-b7ae5e3aaa13","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","52","14","0,159714","Popularity and freshness fallback while your taste profile grows."
"e57b83a6-9886-4f8e-8d41-007150e24958","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","153","15","0,152759","Matches Gym Motivation Mix through dance."
"0c872cf2-f8d5-48fc-bdec-8296054dcd17","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","82","16","0,151649","Matches Gym Motivation Mix through hiphop."
"8d989a11-79c8-4511-b0f1-3a2f69cf11a9","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","74","17","0,151079","Matches Gym Motivation Mix through hiphop, dance, energetic."
"32d7dace-c376-4bdb-ae97-7c134212256a","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","51","18","0,142109","Matches Gym Motivation Mix through hiphop, dance, energetic."
"b0624797-d20d-4c16-acd9-d028d52293e2","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","172","19","0,141733","Matches Gym Motivation Mix through hiphop, rock."
"2db0cd07-682f-4080-9a22-d97896ade5af","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","173","20","0,138482","Matches Gym Motivation Mix through dance, energetic, hiphop."
"00c13f3c-fa55-461a-9b96-fab5370c6a5d","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","174","21","0,133692","Matches Gym Motivation Mix through hiphop, rock, energetic."
"a7e788f9-0e96-4013-bec4-e347f767656c","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","170","22","0,131856","Popularity and freshness fallback while your taste profile grows."
"9a68ae77-0518-40ee-b17d-cb55afa14f44","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","65","23","0,130684","Popularity and freshness fallback while your taste profile grows."
"ea156355-9770-4c78-8d5f-8d0f887e5e28","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","56","24","0,122434","Matches Gym Motivation Mix through hiphop, energetic."
"4c9f210e-aa92-4f11-9c42-a951f535eccf","0103d2e9-0066-4dd3-a7f9-aca53fc67f34","59","25","0,115954","Popularity and freshness fallback while your taste profile grows."
"8d924b1f-aebd-46a8-9801-6ecb4020d450","3f8b478c-679f-4a54-89c4-b47b28843882","52","1","0,141256","Popularity and freshness fallback while your taste profile grows."
"1c6fb9b6-9cf9-4ed3-840b-72e9f436c1a7","3f8b478c-679f-4a54-89c4-b47b28843882","153","2","0,127182","Popularity and freshness fallback while your taste profile grows."
"b3ef9eba-9dba-49b0-9c56-92e2c16d893b","3f8b478c-679f-4a54-89c4-b47b28843882","145","3","0,120384","Popularity and freshness fallback while your taste profile grows."
"210990d0-27a6-4f74-b346-9f3fa1d44d40","3f8b478c-679f-4a54-89c4-b47b28843882","65","4","0,118947","Popularity and freshness fallback while your taste profile grows."
"5cbb083f-b6e7-46d6-8d91-e1c9d5e65b1c","3f8b478c-679f-4a54-89c4-b47b28843882","102","5","0,117652","Matches 3am and Alone Mix through downtempo, chillout."
"04648c32-e703-41d0-b4ce-9d8cd884b1a1","3f8b478c-679f-4a54-89c4-b47b28843882","53","6","0,116749","Popularity and freshness fallback while your taste profile grows."
"4cb349ee-85f2-45ff-b13e-241ef25a48e2","3f8b478c-679f-4a54-89c4-b47b28843882","146","7","0,116503","Popularity and freshness fallback while your taste profile grows."
"88f7c6cf-fe9f-4044-bbf1-4fa575b90e5e","3f8b478c-679f-4a54-89c4-b47b28843882","56","8","0,096782","Popularity and freshness fallback while your taste profile grows."
"deb45ed5-3b93-4e45-8da7-b3c60a939d73","3f8b478c-679f-4a54-89c4-b47b28843882","46","9","0,095253","Popularity and freshness fallback while your taste profile grows."
"a45d2ad3-e30e-415f-9fa7-bba9d1b3b4e3","3f8b478c-679f-4a54-89c4-b47b28843882","70","10","0,089150","Matches 3am and Alone Mix through chillout, downtempo, ambient."
"38a8a37f-7e12-4aa6-968c-c39085849e08","3f8b478c-679f-4a54-89c4-b47b28843882","48","11","0,085763","Popularity and freshness fallback while your taste profile grows."
"afb6b70c-5a4d-4245-b001-6e36bd06d1de","3f8b478c-679f-4a54-89c4-b47b28843882","179","12","0,084547","Popularity and freshness fallback while your taste profile grows."
"c24653cc-efd6-4ac1-9aa6-ceea0efa150f","3f8b478c-679f-4a54-89c4-b47b28843882","170","13","0,082552","Popularity and freshness fallback while your taste profile grows."
"55a65f77-2e05-4dd1-9849-ed73189457c6","3f8b478c-679f-4a54-89c4-b47b28843882","33","14","0,082438","Popularity and freshness fallback while your taste profile grows."
"7475a631-39c8-4fce-8fea-df2f3c111e7d","3f8b478c-679f-4a54-89c4-b47b28843882","51","15","0,081504","Popularity and freshness fallback while your taste profile grows."
"f1a1a475-c29d-46e9-9ba9-5af66bc87a7a","3f8b478c-679f-4a54-89c4-b47b28843882","55","16","0,081266","Popularity and freshness fallback while your taste profile grows."
"255d197d-6350-4c30-8855-d1fcc346f204","3f8b478c-679f-4a54-89c4-b47b28843882","193","17","0,079893","Popularity and freshness fallback while your taste profile grows."
"c4a5ac48-6cd3-4304-9352-1567fdf680c4","3f8b478c-679f-4a54-89c4-b47b28843882","186","18","0,076319","Catalog fallback for this recommendation intent."
"3f53e672-59b2-46ca-9ce0-b5b51248ec35","3f8b478c-679f-4a54-89c4-b47b28843882","177","19","0,071201","Popularity and freshness fallback while your taste profile grows."
"33262cb7-cd6e-44bf-916f-10a2970282fc","3f8b478c-679f-4a54-89c4-b47b28843882","174","20","0,070536","Popularity and freshness fallback while your taste profile grows."
"e8fc0b94-b4e3-4ce9-af69-8c25ae0895d7","3f8b478c-679f-4a54-89c4-b47b28843882","173","21","0,070314","Popularity and freshness fallback while your taste profile grows."
"b822695f-8f76-45dd-ab03-24e9e711e342","3f8b478c-679f-4a54-89c4-b47b28843882","35","22","0,070199","Popularity and freshness fallback while your taste profile grows."
"29b78888-5e09-452c-b1c6-c5ee992e6a80","3f8b478c-679f-4a54-89c4-b47b28843882","184","23","0,066119","Popularity and freshness fallback while your taste profile grows."
"997b6807-ad77-40d8-8bcb-5458735842fd","3f8b478c-679f-4a54-89c4-b47b28843882","72","24","0,063907","Popularity and freshness fallback while your taste profile grows."
"0d0dc598-efbb-4d51-9cd7-bf636bf7e3d8","3f8b478c-679f-4a54-89c4-b47b28843882","172","25","0,063459","Popularity and freshness fallback while your taste profile grows."
"77660430-4bc1-4755-b081-7364f2679cc0","5745dc04-850b-42da-9c6d-b661176fdf10","153","1","0,442753","Fits your recent listening profile."
"af01b746-f87d-4df6-bdae-4cdcfc4350d3","5745dc04-850b-42da-9c6d-b661176fdf10","74","2","0,442039","Fits your recent listening profile."
"0de37405-c498-4903-9773-92abbdcc3326","5745dc04-850b-42da-9c6d-b661176fdf10","142","3","0,440319","Fits your recent listening profile."
"8d5878c9-0186-4dce-a4a5-6c122b3622f1","5745dc04-850b-42da-9c6d-b661176fdf10","162","4","0,429024","Matches Locked In Mix through ambient."
"165f8bd0-7eb3-447d-acc8-4b042b410053","5745dc04-850b-42da-9c6d-b661176fdf10","48","5","0,423405","Fits your recent listening profile."
"97f23428-6ee4-4dfd-8f83-0c8291fb1129","5745dc04-850b-42da-9c6d-b661176fdf10","184","6","0,415497","Fits your recent listening profile."
"066c00df-b100-48f3-a7f5-9f28a80d9448","5745dc04-850b-42da-9c6d-b661176fdf10","190","7","0,401753","Fits your recent listening profile."
"1b6d9bfb-6de0-4ab5-8288-b367fcf4e8b7","5745dc04-850b-42da-9c6d-b661176fdf10","185","8","0,395822","Fits your recent listening profile."
"229b22c6-08f1-4929-89bd-c9a602624d80","5745dc04-850b-42da-9c6d-b661176fdf10","55","9","0,386661","Fits your recent listening profile."
"7708608b-4fe7-4152-a8a8-c173a87b3236","5745dc04-850b-42da-9c6d-b661176fdf10","35","10","0,382844","Fits your recent listening profile."
"1d1034e6-314d-4658-9c08-1a047963e4b6","5745dc04-850b-42da-9c6d-b661176fdf10","37","11","0,381235","Fits your recent listening profile."
"a9981945-6893-46fe-9a22-5b98dd8f47b3","5745dc04-850b-42da-9c6d-b661176fdf10","202","12","0,378457","Fits your recent listening profile."
"03099ad7-f4a8-4de1-bf3f-52b0798e4a87","5745dc04-850b-42da-9c6d-b661176fdf10","70","13","0,366048","Fits your recent listening profile."
"8fb3a25a-9045-4cdd-86ad-3a64ffd109b1","5745dc04-850b-42da-9c6d-b661176fdf10","59","14","0,365580","Fits your recent listening profile."
"fe993f93-91fb-4e51-a34a-1a6029187d2e","5745dc04-850b-42da-9c6d-b661176fdf10","44","15","0,363881","Fits your recent listening profile."
"9bf4e0cf-ebf4-4506-a558-e23449493062","5745dc04-850b-42da-9c6d-b661176fdf10","62","16","0,357897","Fits your recent listening profile."
"168a0158-2a72-466a-a5a2-7cc8547828d5","5745dc04-850b-42da-9c6d-b661176fdf10","24","17","0,353402","Fits your recent listening profile."
"67508e1c-f8d3-4c70-aa02-b1dfda7fe2e9","5745dc04-850b-42da-9c6d-b661176fdf10","71","18","0,349851","Fits your recent listening profile."
"43513240-4371-46ee-811a-10b129f090c8","5745dc04-850b-42da-9c6d-b661176fdf10","174","19","0,348748","Fits your recent listening profile."
"6149261e-c675-4292-bdfa-52e81296b246","5745dc04-850b-42da-9c6d-b661176fdf10","172","20","0,314122","Fits your recent listening profile."
"aa85511d-ec06-4bc2-948b-7166c2875f79","5745dc04-850b-42da-9c6d-b661176fdf10","28","21","0,240027","Fits your recent listening profile."
"6800e661-d67a-46e2-82e4-affd30c5da22","5745dc04-850b-42da-9c6d-b661176fdf10","27","22","0,239806","Fits your recent listening profile."
"cdfd392d-540b-4301-adcc-ec04481a1016","5745dc04-850b-42da-9c6d-b661176fdf10","177","23","0,071055","Popularity and freshness fallback while your taste profile grows."
"8d5b88e3-d254-41e7-837d-ab2db37c9e88","5745dc04-850b-42da-9c6d-b661176fdf10","49","24","0,042681","Catalog fallback for this recommendation intent."
"893fd587-84e0-42c5-b649-b95b02f830e2","5745dc04-850b-42da-9c6d-b661176fdf10","32","25","0,023003","Catalog fallback for this recommendation intent."
"a4816c2b-e414-443d-8db9-7242b146e164","5745dc04-850b-42da-9c6d-b661176fdf10","52","26","0,094410","Fits your recent listening profile."
"bef2b902-7334-4880-a085-8a45248a1f18","5745dc04-850b-42da-9c6d-b661176fdf10","179","27","0,087575","Fits your recent listening profile."
"cb5e0f62-0a7a-4297-afb6-96f7c4329c52","5745dc04-850b-42da-9c6d-b661176fdf10","178","28","0,085962","Fits your recent listening profile."
"6b508385-b36e-41d3-9d4b-814a1c57eb35","5745dc04-850b-42da-9c6d-b661176fdf10","53","29","0,083483","Fits your recent listening profile."
"70a4a1fa-145e-4217-a102-91d7e2de2bd3","5745dc04-850b-42da-9c6d-b661176fdf10","51","30","0,083312","Fits your recent listening profile."
"01676be8-3882-4f08-a01c-27128d05fed1","c903077d-07b6-44be-92f8-bed900af55dd","142","1","0,490781","Matches Energetic Mix through pop, electronic, dance."
"c99a5c64-5df6-4f90-864f-4eaa6d6b7add","c903077d-07b6-44be-92f8-bed900af55dd","145","2","0,482240","Matches Energetic Mix through pop, electronic, chillout."
"6145dddd-767e-4893-9854-539a177638d9","c903077d-07b6-44be-92f8-bed900af55dd","87","3","0,471554","Matches Energetic Mix through pop, electronic, chillout."
"9e2b1eb6-c419-4463-9591-71d5a944e44a","c903077d-07b6-44be-92f8-bed900af55dd","67","4","0,468681","Matches Energetic Mix through pop, popfolk, easylistening."
"33779481-f13e-4f9b-9054-86d968372901","c903077d-07b6-44be-92f8-bed900af55dd","93","5","0,456876","Matches Energetic Mix through pop, electronic, chillout."
"3a178d83-74d2-4805-92cd-9c1c3546e55e","c903077d-07b6-44be-92f8-bed900af55dd","69","6","0,445828","Matches Energetic Mix through pop, electronic, popfolk."
"ccde54f4-9e5c-49e2-a19c-24b90cf6fbbf","c903077d-07b6-44be-92f8-bed900af55dd","60","7","0,442375","Matches Energetic Mix through pop, electronic, rock."
"76d14f14-3bfa-4c84-9465-06e6e124bd40","c903077d-07b6-44be-92f8-bed900af55dd","55","8","0,424712","Matches Energetic Mix through rock, pop, alternative."
"dbb67c34-9cb5-4639-98c1-4361ce477836","c903077d-07b6-44be-92f8-bed900af55dd","174","9","0,415100","Matches Energetic Mix through electronic, pop, rock."
"d8739a70-909a-4fdd-9782-2b6d2c1022a6","c903077d-07b6-44be-92f8-bed900af55dd","41","10","0,414933","Fits your recent listening profile."
"200cf724-3c43-4985-b071-f8062efcfd5a","c903077d-07b6-44be-92f8-bed900af55dd","33","11","0,414240","Fits your recent listening profile."
"ea69c576-520e-4495-9733-0eb07b3d3ee4","c903077d-07b6-44be-92f8-bed900af55dd","196","12","0,406447","Matches Energetic Mix through pop, rock, popfolk."
"b2811c54-c35a-40ec-9651-5642d649e08f","c903077d-07b6-44be-92f8-bed900af55dd","35","13","0,400206","Matches Energetic Mix through pop, energetic, electronic."
"ea0db530-19cd-4854-b8e6-a412eb7527a0","c903077d-07b6-44be-92f8-bed900af55dd","28","14","0,395272","Matches Energetic Mix through electronic, alternative."
"212927cb-dee0-41fd-b698-502d8da396a1","c903077d-07b6-44be-92f8-bed900af55dd","27","15","0,395050","Matches Energetic Mix through electronic, alternative."
"3fba11f7-ed1d-4e0b-b4a9-f0f99e23702f","c903077d-07b6-44be-92f8-bed900af55dd","26","16","0,394828","Matches Energetic Mix through electronic, alternative."
"e2e33cc6-f4e8-4e27-9283-708160d68a11","c903077d-07b6-44be-92f8-bed900af55dd","56","17","0,390079","Matches Energetic Mix through pop, chillout, electronic."
"11e1278a-675f-409b-92b4-e645eb77bc3d","c903077d-07b6-44be-92f8-bed900af55dd","202","18","0,389469","Matches Energetic Mix through rock, pop, alternative."
"3d287e5f-616c-44c6-9828-36f357990a38","c903077d-07b6-44be-92f8-bed900af55dd","58","19","0,389213","Matches Energetic Mix through pop, energetic, electronic."
"231cf368-ef65-4e96-8a6d-9153438db1f8","c903077d-07b6-44be-92f8-bed900af55dd","46","20","0,385070","Fits your recent listening profile."
"1522df42-786e-4262-af2f-11ceb1c1be89","c903077d-07b6-44be-92f8-bed900af55dd","172","21","0,375236","Matches Energetic Mix through electronic, pop, rock."
"71697758-dc1f-4f8a-9f66-730c09ff9bb1","c903077d-07b6-44be-92f8-bed900af55dd","71","22","0,371044","Matches Energetic Mix through pop, energetic, dance."
"3e7b3053-4973-463a-a13e-e85326b0f7af","c903077d-07b6-44be-92f8-bed900af55dd","191","23","0,365555","Matches Energetic Mix through rock, pop, alternative."
"57b57ff9-0729-40ac-a039-eaebe87bb228","c903077d-07b6-44be-92f8-bed900af55dd","180","24","0,356438","Matches Energetic Mix through rock, pop, indie."
"d7fbc5f3-814b-447f-8908-ab4572970180","c903077d-07b6-44be-92f8-bed900af55dd","177","25","0,071201","Popularity and freshness fallback while your taste profile grows."
"8464d77d-afbd-476b-bb95-a77308309749","90d3f7fb-5a69-4868-ac71-c2ad580a82a0","74","1","0,569590","Matches Gym Motivation Mix through hiphop."
"96df3f59-8807-421e-b0ed-31a892ec2bdd","90d3f7fb-5a69-4868-ac71-c2ad580a82a0","86","2","0,559137","Matches Gym Motivation Mix through hiphop."
"dba3a5f4-447f-4e09-9cb3-94e06281c1b8","90d3f7fb-5a69-4868-ac71-c2ad580a82a0","121","3","0,556477","Matches Gym Motivation Mix through hiphop."
"8df1df25-9946-4bc5-8993-4ae07ea9eeb2","90d3f7fb-5a69-4868-ac71-c2ad580a82a0","40","4","0,556438","Matches Gym Motivation Mix through hiphop."
"d4c86425-5dc8-4646-98cf-a9b3bb29893d","90d3f7fb-5a69-4868-ac71-c2ad580a82a0","184","5","0,555437","Matches Gym Motivation Mix through rock, poprock, postrock."
"18396fd4-96a3-47e3-ad76-7c1ddc621f21","90d3f7fb-5a69-4868-ac71-c2ad580a82a0","55","6","0,540552","Matches Gym Motivation Mix through rock, poprock, ballad."
"a050354b-47f2-4c15-8fe4-1ddf5b6c2fa0","90d3f7fb-5a69-4868-ac71-c2ad580a82a0","202","7","0,538352","Matches Gym Motivation Mix through rock, poprock."
"4a331f54-0d9d-45ff-8f64-8acc5bb01b13","90d3f7fb-5a69-4868-ac71-c2ad580a82a0","190","8","0,531013","Matches Gym Motivation Mix through rock, poprock."
"ef0c77d7-470a-48c8-9d55-8fe273bd586e","90d3f7fb-5a69-4868-ac71-c2ad580a82a0","57","9","0,529161","Matches Gym Motivation Mix through hiphop."
"3b09a7bc-5cda-43a4-aa6d-2fd66d79593b","90d3f7fb-5a69-4868-ac71-c2ad580a82a0","191","10","0,528979","Matches Gym Motivation Mix through rock, poprock, ballad."
"2b172581-7787-4d38-99fb-721c9ecd1370","90d3f7fb-5a69-4868-ac71-c2ad580a82a0","37","11","0,490508","Matches Gym Motivation Mix through hiphop."
"bc922751-406f-41cc-bedc-dd6cb5a1eaec","90d3f7fb-5a69-4868-ac71-c2ad580a82a0","124","12","0,488557","Matches Gym Motivation Mix through hiphop."
"5d1407f9-f0e4-4bd5-985e-17eff3c3dbbe","90d3f7fb-5a69-4868-ac71-c2ad580a82a0","35","13","0,485334","Matches Gym Motivation Mix through hiphop, rock."
